id,title,price,specs_annee,specs_car_engine,specs_couleur_auto,specs_papiers,specs_kilometrage,specs_marque-voiture,specs_modele,specs_finition,specs_energie,specs_boite,option0,option1,option2,option3,option4,option5,option6,option7,option8,option9,option10,option11,option12,option13
41118241,Seat Leon 2013 Fr,2600000,2013,2.0 TDI 143ch,Blanc,Carte grise / safia,285000km,Seat,Leon,Fr,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
41118235,Volkswagen Polo 2007 Police,1220000,2007,1.9 TDI 100ch,Gris Alluminium,Carte grise / safia,390km,Volkswagen,Polo,Police,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Radio CD,Jantes Alliage,Vitres éléctriques,,,,,,
41118205,Peugeot 208 2022 GT,10000,2022,"1,2 la 130",Gris Souris,Carte grise / safia,27000km,Peugeot,208,GT,,,,,,,,,,,,,,,,
41118184,Seat Ibiza 2013 Itech,11110000,2013,1.6 TDI 105ch,Blanc,Carte grise / safia,200000km,Seat,Ibiza,Itech,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41118151,Great Wall C30 2012 C30,1500000,2012,1.5 VVT 105ch,Gris Argent,Carte grise / safia,329000km,Great Wall,C30,C30,,,Climatisation,ABS,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,
41118118,Fiat Doblou 2024 1.6 hdi,1230000,2024,1.6,Gris,Carte grise / safia,0km,Fiat,Doblou,1.6 hdi,,,,,,,,,,,,,,,,
41118106,Renault Captur 2022 Luxe,5200000,2022,1.5 DCI 115cv,Blanc,Carte grise / safia,26600km,Renault,Captur,Luxe,,,,,,,,,,,,,,,,
41118082,Chevrolet Spark 2006 Spark,850000,2006,,Bleu,Carte grise / safia,440km,Chevrolet,Spark,Spark,,,,,,,,,,,,,,,,
41118061,Dacia Lodgy 2021 ,10000,2021,1.5 DCI 110ch,Gris Manitoba,Carte grise / safia,16000km,Dacia,Lodgy,,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,
40719175,Volkswagen Golf 8 2020 Ehybride,10000,2020,1.4 hybrid 204 ch,Blanc,Carte grise / safia,44443km,Volkswagen,Golf 8,Ehybride,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40550760,Fiat Doblo 2024 ,1230000,2024,1.6 hdi,Gris Souris,Carte jaune,0km,Fiat,Doblo,,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
41118046,Renault Kangoo 2012 Confort,1850000,2012,1.5 DCI 110ch,Blanc,Carte grise / safia,250km,Renault,Kangoo,Confort,,,Climatisation,ABS,Direction assisstée,Radio CD,Alarme,Feux du jour,Vitres éléctriques,,,,,,,
41062180,Citroen C4 Cactus 2015 Feel,2890000,2015,1.6 e-HDI BVR,Blanc,Carte grise / safia,256000km,Citroen,C4 Cactus,Feel,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,
41118010,Gonow Mini Truck Double Cabine 2013 Mini Truck Double Cabine,760000,2013,1.0 ess,Blanc,Carte grise / safia,222km,Gonow,Mini Truck Double Cabine,Mini Truck Double Cabine,,,Alarme,,,,,,,,,,,,,
37728675,Volvo S40 2003 S40,650000,2003,1.6 ess 16V 109ch,Noir,Carte grise / safia,490000km,Volvo,S40,S40,,,Climatisation,ABS,Direction assisstée,Jantes Alliage,Vitres éléctriques,,,,,,,,,
40720573,Jeep Wrangler 2016 Wrangler,12800000,2016,V6 285 chv,Blanc,Carte grise / safia,67000km,Jeep,Wrangler,Wrangler,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41118001,Suzuki Maruti 800 2012 Maruti 800,999999999990000,2012,0.8 ess 47ch,Noir,Carte grise / safia,63000km,Suzuki,Maruti 800,Maruti 800,,,,,,,,,,,,,,,,
41117965,Seat Ibiza 2012 Fully,110000,2012,1.4 ess 85ch,Blanc,Carte grise / safia,248000km,Seat,Ibiza,Fully,,,Climatisation,ABS,Radar de recul,Phares antibrouillard,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,,
41117944,Nissan Micra 2016 Tekna,1780000,2016,1.3 ess 80ch,Gris Argent,Carte grise / safia,220000km,Nissan,Micra,Tekna,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Radio CD,Alarme,Vitres éléctriques,,,,,,
41120242,Fiat Doblo 2024 Nouveau,3650000,2024,1.6 hdi 92ch,Gris Souris,,100km,Fiat,Doblo,Nouveau,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Feux du jour,Vitres éléctriques,,,,,,
41120236,Chevrolet Optra 4 portes 2012 Optra 4 portes,1250000,2012,1.6 ess 16V 109ch,Gris Manitoba,Carte grise / safia,400000km,Chevrolet,Optra 4 portes,Optra 4 portes,,,Climatisation,Toit ouvrant,Direction assisstée,Retroviseurs électriques,Radio CD,Vitres éléctriques,,,,,,,,
39572569,Mercedes GLK 2014 TECHNOLOGIE + ,4000000,2014,220 CDI BlueEfficiency,Blanc,Carte grise / safia,180000km,Mercedes,GLK,TECHNOLOGIE + ,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41120224,Toyota Yaris 2012 Yaris,10000,2012,1.3 VVTI 87ch,Gris,Carte grise / safia,300000km,Toyota,Yaris,Yaris,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Alarme,Jantes Alliage,Vitres éléctriques,,,,,,,
41120224,Toyota Yaris 2012 Yaris,10000,2012,1.3 VVTI 87ch,Gris,Carte grise / safia,300000km,Toyota,Yaris,Yaris,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Alarme,Jantes Alliage,Vitres éléctriques,,,,,,,
41120170,Volkswagen Golf 7 2018 R-Line,4900000,2018,2.0 TDI 143ch DSG,Blanc,Carte grise / safia,152000km,Volkswagen,Golf 7,R-Line,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
41120158,Opel Corsa 2008 Corsa,1050000,2008,1.3 CDTI 90ch,Gris Alluminium,Carte grise / safia,11km,Opel,Corsa,Corsa,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Radio CD,Alarme,Vitres éléctriques,,,,,,
41120155,Renault Clio Campus 2010 Clio Campus,1600000,2010,1.2 ess 16V 75ch,Gris Argent,Carte grise / safia,417km,Renault,Clio Campus,Clio Campus,,,Climatisation,ABS,Retroviseurs électriques,Phares antibrouillard,Radio CD,Jantes Alliage,Vitres éléctriques,,,,,,,
41120131,Renault Symbol 2016 Made In Bladi,1850000,2016,1.6 ess 100ch,Gris Argent,Carte grise / safia,431000km,Renault,Symbol,Made In Bladi,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Feux du jour,Vitres éléctriques,,,
41120113,Peugeot 208 2015 Style,1600000,2015,1.2 VTI 82ch,Blanc,Carte grise / safia,153000km,Peugeot,208,Style,,,Climatisation,ABS,ESP,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,
41120095,Renault Captur 2013 Luxe,2250000,2013,1.5 DCI 85ch,Beige,Carte grise / safia,179000km,Renault,Captur,Luxe,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
41120080,Volkswagen Caddy 2013 Trendline,2740000,2013,1.6 tdi 145ch,Blanc,Carte grise / safia,192000km,Volkswagen,Caddy,Trendline,,,,,,,,,,,,,,,,
41120077,Mercedes GLC 2016 GLC,6000000,2016,220,Blanc,Carte grise / safia,,Mercedes,GLC,GLC,,,Climatisation,Toit ouvrant,ABS,Radar de recul,Phares antibrouillard,Radio CD,Feux du jour,Vitres éléctriques,,,,,,
41120041,Peugeot Partner 2020 ,1230000,2020,1.6 HDI 112ch,,,192000km,Peugeot,Partner,,,,,,,,,,,,,,,,,
41120038,Renault Clio 4 2015 Limited,1230000,2015,1.2 ess 16V 75ch,Noir,Carte grise / safia,157km,Renault,Clio 4,Limited,,,Climatisation,ABS,ESP,Retroviseurs électriques,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,,
41120032,Seat Ibiza 2023 Fr,10000,2023,1.0 110,Gris Souris,Carte grise / safia,9200km,Seat,Ibiza,Fr,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
41120023,Fiat Tipo 2023 Cité,10000,2023,"1,6",Gris Argent,Carte grise / safia,6500km,Fiat,Tipo,Cité,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Phares antibrouillard,Alarme,Phares xénon,Jantes Alliage,Vitres éléctriques,,,,
41119996,Fiat Doblo pro 2024 Doblo proffe,3440000,2024,1.6HDI,Blanc,Carte jaune,00km,Fiat,Doblo pro,Doblo proffe,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Feux du jour,Vitres éléctriques,,,,,,,
41119981,Citroen Jumpy 2023 Jumpy,10000,2023,2.0 hdi 150ch,Blanc,Licence / Délai,8000km,Citroen,Jumpy,Jumpy,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
41119978,Renault La nouvelle Mégane 2023 Soudan,10000,2023,1.3 150 ch,Noir,Carte grise / safia,8500km,Renault,La nouvelle Mégane,Soudan,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41119954,Hyundai Accent RB  5 portes 2018 ,3150000,2018,1.4 ess 107ch,,Carte grise / safia,44000km,Hyundai,Accent RB  5 portes,,,,Climatisation,ABS,Radar de recul,Direction assisstée,Phares antibrouillard,Jantes Alliage,Vitres éléctriques,,,,,,,
41119924,Fiat 500x 2023 Club,3850000,2023,1.4,Blanc,Carte grise / safia,4000km,Fiat,500x,Club,,,,,,,,,,,,,,,,
41119915,Audi Q3 2022 ,10000,2022,2.0 TDI 177ch,Noir,Licence / Délai,50000km,Audi,Q3,,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40894378,Hyundai Grand i10 2019 Restylée DZ,2000000,2019,1.2 ess 87ch BVA,Gris,Carte grise / safia,126000km,Hyundai,Grand i10,Restylée DZ,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
41117923,Suzuki Maruti 800 2009 Maruti 800,550000,2009,0.8 ess 47ch,Bleu Ciel,Carte grise / safia,22km,Suzuki,Maruti 800,Maruti 800,,,,,,,,,,,,,,,,
41117911,Seat Ibiza 2013 Sport Edition,110000,2013,1.4 ess 85ch,Blanc,Carte grise / safia,214000km,Seat,Ibiza,Sport Edition,,,Climatisation,Toit ouvrant,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Vitres éléctriques,,
41117911,Seat Ibiza 2013 Sport Edition,110000,2013,1.4 ess 85ch,Blanc,Carte grise / safia,214000km,Seat,Ibiza,Sport Edition,,,Climatisation,Toit ouvrant,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Vitres éléctriques,,
41117860,Peugeot 206 2002 206,870000,2002,2.0 HDI 90ch,Noir,Carte grise / safia,360km,Peugeot,206,206,,,,,,,,,,,,,,,,
41117851,Renault Symbol 2017 Collection,2300000,2017,1.6 ess 100ch,Marron,Carte grise / safia,125000km,Renault,Symbol,Collection,,,Climatisation,ABS,ESP,Retroviseurs électriques,Phares antibrouillard,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,
41117836,Peugeot 207 2012 207,10000,2012,1.4 ess 75ch,Blanc,,200000km,Peugeot,207,207,,,,,,,,,,,,,,,,
41117833,Seat Ibiza 2019 STYLE,10000,2019,1.6 MPi 110 ch,Blanc,Carte grise / safia,34000km,Seat,Ibiza,STYLE,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,
41117812,Renault Clio 4 2018 GT Line +,3050000,2018,,Blanc,Carte grise / safia,113000km,Renault,Clio 4,GT Line +,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41117785,Renault Captur 2021 Intense,3900000,2021,0.9 tce 90 ch,Bleu Gauloise,Carte grise / safia,84000km,Renault,Captur,Intense,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41045785,Seat Ibiza 2014 Fr+,10000,2014,1.4 TDI 80ch,Noir,Carte grise / safia,272000km,Seat,Ibiza,Fr+,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41025124,Renault Laguna 2 2001 Laguna 2,1650000,2001,1.9 dci 130,Bleu Ciel,Carte grise / safia,00000km,Renault,Laguna 2,Laguna 2,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
41117776,Renault Express 1992 Express,590000,1992,1.9 D 55ch,Blanc,Carte grise / safia,111km,Renault,Express,Express,,,ABS,,,,,,,,,,,,,
41117758,Seat ARONA 2021 Pack business,4000000,2021,,,Carte grise / safia,63000km,Seat,ARONA,Pack business,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
41117740,Fiat Doblo 2024 Doblo,3560000,2024,92ch,Gris Argent,Carte grise / safia,500km,Fiat,Doblo,Doblo,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
41129779,Audi A3 2021 S Line,7500000,2021,2.0 litres la 150 cheveux,Noir,Carte grise / safia,43000km,Audi,A3,S Line,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41117728,Seat Ibiza 2019 Advanced +,3000000,2019,1.6 MPi 110 ch,Noir,Carte grise / safia,200000km,Seat,Ibiza,Advanced +,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41117704,Great Wall New Florid 2016 New Florid,1900000,2016,1.5 VVT 105ch,Blanc,Carte grise / safia,228000km,Great Wall,New Florid,New Florid,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
41117695,Fiat Professional Doblo 2024 Doblo,10000,2024,"1,6 hdi",Gris Argent,Carte grise / safia,1000km,Fiat Professional,Doblo,Doblo,,,Climatisation,Retroviseurs électriques,Phares antibrouillard,Feux du jour,Vitres éléctriques,,,,,,,,,
41117689,Volkswagen Tiguan 2018 R Line,6200000,2018,2.0 TDI 140ch DSG,Blanc,,210000km,Volkswagen,Tiguan,R Line,,,Climatisation,ABS,Alarme,,,,,,,,,,,
41117683,Volkswagen Golf 7 2017 R,4100000,2017,2.0 150 cv,Noir,Carte grise / safia,123000km,Volkswagen,Golf 7,R,,,,,,,,,,,,,,,,
41117674,Renault Megane 1 2001 Megane 1,800000,2001,1.9 D 65ch,Bleu Gauloise,Carte grise / safia,300000km,Renault,Megane 1,Megane 1,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,
41117662,Toyota Hilux 2014 LEGEND DC 4x2,3500000,2014,2.5 D4D 120ch,Autre,Carte grise / safia,350km,Toyota,Hilux,LEGEND DC 4x2,,,Climatisation,Alarme,,,,,,,,,,,,
41117635,Renault Express 1994 Express,650000,1994,R9,Blanc,Carte grise / safia,999999km,Renault,Express,Express,,,,,,,,,,,,,,,,
41117632,Chevrolet Spark 2012 Lite Ls,13800000,2012,0.8 ess 48ch,Blanc,Carte grise / safia,245000km,Chevrolet,Spark,Lite Ls,,,Climatisation,ABS,ESP,Direction assisstée,Jantes Alliage,Vitres éléctriques,,,,,,,,
41119948,Seat Ibiza 2014 Sport Edition,1780000,2014,1.4 ess 85ch,Noir,Carte grise / safia,220km,Seat,Ibiza,Sport Edition,,,,,,,,,,,,,,,,
41119942,Renault Cloi5 Rs 2023 ,4500000,2023,,Noir,Carte grise / safia,33000km,Renault,Cloi5 Rs,,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41117620,Fiat Doblo 2024 ,3370000,2024,1.6hdi,Blanc,Carte grise / safia,7000km,Fiat,Doblo,,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
41122753,Fiat Professional Fiat 2024 Doblo,3550000,2024,1.6hdi,Gris,Carte grise / safia,300km,Fiat Professional,Fiat,Doblo,,,Climatisation,ABS,ESP,Direction assisstée,Phares antibrouillard,Radio CD,Feux du jour,Vitres éléctriques,,,,,,
41119561,Citroen Xsara 2002 Xsara,960000,2002,2.0 HDI 90ch,Bleu Gauloise,Carte grise / safia,390km,Citroen,Xsara,Xsara,,,,,,,,,,,,,,,,
41119561,Citroen Xsara 2002 Xsara,960000,2002,2.0 HDI 90ch,Bleu Gauloise,Carte grise / safia,390km,Citroen,Xsara,Xsara,,,,,,,,,,,,,,,,
41086747,Audi A3 Sportback 2022 Design,6200000,2022,30 TFSI 110 CV,Noir,Carte grise / safia,30000km,Audi,A3 Sportback,Design,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Phares antibrouillard,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,
41119897,Skoda Yeti 2015 Yeti,1230000,2015,2.0 TDI 170ch,Blanc,Carte grise / safia,200km,Skoda,Yeti,Yeti,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41119891,Volkswagen Polo 2018 Beats,3330000,2018,1.6 MPi 90ch,Noir,Carte grise / safia,152000km,Volkswagen,Polo,Beats,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41117605,Volkswagen Caddy 2014 Trendline Plus,2800000,2014,1.6 TDi 102ch,Noir,Carte grise / safia,219000km,Volkswagen,Caddy,Trendline Plus,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
41120782,Volkswagen Golf 7 2018 R-Line,4800000,2018,2.0 TDI 143ch DSG,Gris Manitoba,Carte grise / safia,106500km,Volkswagen,Golf 7,R-Line,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41109070,Fiat Professional Doblo 2024 ,3530000,2024,1.6 Hdi 92 cv,Gris Argent,Carte grise / safia,250km,Fiat Professional,Doblo,,,,Climatisation,ABS,ESP,Retroviseurs électriques,Phares antibrouillard,Feux du jour,Vitres éléctriques,,,,,,,
41117602,Hyundai Tucson 2017 Tucson,10000,2017,2.0 CRDI 4x2 177ch BVA,Blanc,Carte grise / safia,142km,Hyundai,Tucson,Tucson,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41076847,Ford Fiesta 2013 Titanium ,10000,2013,1.25 ess 82ch,Marron,Carte grise / safia,155800km,Ford,Fiesta,Titanium ,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Radio CD,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,
41050120,Hyundai Accent RB  4 portes 2017 Accent RB  4 portes,2240000,2017,1.4 ess 107ch,Blanc,Carte grise / safia,247km,Hyundai,Accent RB  4 portes,Accent RB  4 portes,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41123065,Peugeot 308 2015 Active,2400000,2015,1.6 HDI 92ch,Blanc,Carte grise / safia,255000km,Peugeot,308,Active,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Feux du jour,Vitres éléctriques,,,,,
41122588,Fiat Doblo 2023 Tola,3450000,2023,1.6 HDi,Gris Argent,Carte grise / safia,00km,Fiat,Doblo,Tola,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Feux du jour,Vitres éléctriques,,
41121328,Chevrolet Optra 4 portes 2007 Optra 4 portes,650000,2007,1.6 ess 16V 109ch,Gris,Carte grise / safia,400km,Chevrolet,Optra 4 portes,Optra 4 portes,,,Climatisation,ABS,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Feux du jour,Vitres éléctriques,,,,,
41115175,Dacia Duster 2015 Duster,2650000,2015,1.6 ess 4X2 105ch,Gris Argent,Carte grise / safia,168000km,Dacia,Duster,Duster,,,Climatisation,ABS,Radar de recul,Direction assisstée,Radio CD,Alarme,Feux du jour,Vitres éléctriques,,,,,,
41112811,Audi Q5 2016 Ambition,5600000,2016,2.0 TDI 170ch,Blanc,Carte grise / safia,28000km,Audi,Q5,Ambition,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41110786,Volkswagen Tiguan 2021 Tiguan,6850000,2021,1.5 TSI 150ch,Blanc,Carte grise / safia,84000km,Volkswagen,Tiguan,Tiguan,,,,,,,,,,,,,,,,
41108926,Volkswagen Polo 2015 Nouvelle Trendline,2500000,2015,mpi 1.6,Blanc,Carte grise / safia,161000km,Volkswagen,Polo,Nouvelle Trendline,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
41107792,Ford Fiesta 2011 Titanium Sport pack,1370000,2011,1.4 TDCI 68ch,Blanc,Carte grise / safia,350000km,Ford,Fiesta,Titanium Sport pack,,,Climatisation,ABS,ESP,Retroviseurs électriques,Phares antibrouillard,Alarme,Jantes Alliage,Vitres éléctriques,,,,,,
41107183,Fiat Punto 1999 Classic,450000,1999,moteur FIAT 128,Blanc,Carte grise / safia,,Fiat,Punto,Classic,,,Alarme,Feux du jour,,,,,,,,,,,,
41101453,Renault Safrane 1996 Safrane,700000,1996,2.2 DT 115ch,Vert Bouteille,Carte grise / safia,22222km,Renault,Safrane,Safrane,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,,
40493037,Renault Express 1996 Express,5500000,1996,1.9 D 65ch,Blanc,Carte grise / safia,5555km,Renault,Express,Express,,,ABS,,,,,,,,,,,,,
41100493,Renault Kangoo 2021 Confort,4020000,2021,1.5 DCI 110ch,Gris Champagne,Carte grise / safia,89000km,Renault,Kangoo,Confort,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,,
41096008,Peugeot 207 2012 Allure,1550000,2012,1.6 HDI 92ch,Blanc,Carte grise / safia,,Peugeot,207,Allure,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,
41095333,Fiat Doblo 2024 Hdi,3550000,2024,Hdi,Gris Argent,Carte grise / safia,70km,Fiat,Doblo,Hdi,,,,,,,,,,,,,,,,
40476558,Renault Kangoo 2021 Privilège +,1110000,2021,1.5 DCI 90ch,Noir,Licence / Délai,61000km,Renault,Kangoo,Privilège +,,,,,,,,,,,,,,,,
41086618,Hyundai Accent RB  5 portes 2017 GL DZ,2240000,2017,1.4 ess 107ch,Blanc,Carte grise / safia,247km,Hyundai,Accent RB  5 portes,GL DZ,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41083228,Kia Picanto 2012 Pop,10000,2012,1.2 ess CVVT 87ch,Noir,Carte grise / safia,251km,Kia,Picanto,Pop,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,
